ObjectID,GlobalID,Point #,Start Time at Point,Percent of the area within 50m covered by any shrub species,Percent of the area within 50m covered by sagebrush (Artemisia sp.),Shrub Species Present within 50m of the point,List any other shrub species present within 50m of the point,Count the number of trees or snags within 50m of the point,Percent of shrubs shorter than 1m,Percent of shrubs 1m-2m tall,Percent of shrubs 2m-3m tall,Percent of shrubs taller than 3m,Percent of the area within 50m of the point where cheatgrass is present,Point Notes,Next Point,ParentGlobalID,CreationDate,Creator,EditDate,Editor,Average height of shrubs within 50m of the point (cm),x,y
96,5546099c-084f-4cec-ae10-191198d5e9f8,08,07:27,3,,,,0,,,,,0,,,477c1b4f-ad5f-4486-96b2-98c732d55864,5/14/2024 2:47:41 PM,will.harrod,5/14/2024 2:47:41 PM,will.harrod,50-100cm,-113.997759290165,41.8402882917064
97,809cc305-268d-49cc-a1a3-5ab1e1e0dfd2,12,07:43,1,,,,0,,,,,0,,,477c1b4f-ad5f-4486-96b2-98c732d55864,5/14/2024 2:47:41 PM,will.harrod,5/14/2024 2:47:41 PM,will.harrod,25-50cm,-113.997999894523,41.8380017668364
98,8ac59ab2-ebbc-4ef0-bce4-5503d55f2cda,11,07:55,1,,,,25,,,,,0,,,477c1b4f-ad5f-4486-96b2-98c732d55864,5/14/2024 2:47:41 PM,will.harrod,5/14/2024 2:47:41 PM,will.harrod,25-50cm,-114.001004338682,41.8382127918779
99,5361933f-b19a-4ebf-952a-03b8daaad4b2,07,08:06,0,,,,0,,,,,0,Wind picked up on minutes 2-6,,477c1b4f-ad5f-4486-96b2-98c732d55864,5/14/2024 2:47:41 PM,will.harrod,5/14/2024 2:47:41 PM,will.harrod,0-25cm,-114.000756539779,41.8404198988636
100,ca177d0a-ffbd-4776-8b11-d7b28056db2f,06,08:30,2,,,,100,,,,,0,Point in aspen grove,,477c1b4f-ad5f-4486-96b2-98c732d55864,5/14/2024 2:47:41 PM,will.harrod,5/14/2024 2:47:41 PM,will.harrod,25-50cm,-114.003627437869,41.8407737220057
101,a1df444a-8856-4c02-9fa0-309d72748166,02,08:30,2,,,,0,,,,,0,,,477c1b4f-ad5f-4486-96b2-98c732d55864,5/14/2024 2:47:41 PM,will.harrod,5/14/2024 2:47:41 PM,will.harrod,25-50cm,-114.000583011958,41.8426953838849
102,510accf3-beeb-4faa-b248-53929a2a4903,01,08:40,1,,,,3,,,,,0,,,477c1b4f-ad5f-4486-96b2-98c732d55864,5/14/2024 2:47:41 PM,will.harrod,5/14/2024 2:47:41 PM,will.harrod,25-50cm,-114.000270926056,41.8449047965804
103,af229fed-c37a-493d-872c-1db3f64e3755,14,06:13,8,,,,0,,,,,1,,,ff75bc23-125d-48bf-b585-c368edd6383c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston,25-50cm,-113.98492600365,41.863698356363
104,95b6fee0-d22e-4289-b7e0-3b46cd74e593,13,06:31,8,,,,0,,,,,0,,,ff75bc23-125d-48bf-b585-c368edd6383c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston,25-50cm,-113.981819011025,41.863745853796
105,80e98d99-b0ca-4f8c-8f37-1587f24cdbf2,15,06:51,7,,,,0,,,,,0,,,ff75bc23-125d-48bf-b585-c368edd6383c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston,50-100cm,-113.978874019031,41.8638777458742
106,1d7d9f0d-d497-4174-8890-3018ba2964e2,16,07:15,9,,,,0,,,,,0,,,ff75bc23-125d-48bf-b585-c368edd6383c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston,50-100cm,-113.975830421076,41.8639533567779
107,c8a47a1c-56c4-435c-ad47-e4b931940ff7,12,07:37,8,,,,0,,,,,0,Pt moved a few (~4m) to east because of deep mushy snow drift,,ff75bc23-125d-48bf-b585-c368edd6383c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston,25-50cm,-113.976186489755,41.8661123636793
108,d4b0a608-aa77-4ec7-9df0-034c884d976f,11,07:54,5,,,,0,,,,,0,,,ff75bc23-125d-48bf-b585-c368edd6383c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston,25-50cm,-113.978985747028,41.8660891585208
109,74d94a0e-f052-4816-9265-1f36108bc6db,10,08:11,9,,,,0,,,,,0,,,ff75bc23-125d-48bf-b585-c368edd6383c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston,50-100cm,-113.982022495012,41.8659966472897
110,7eed0d35-f21a-4c7b-8234-51ac25737f69,09,08:27,10,,,,2,,,,,0,,,ff75bc23-125d-48bf-b585-c368edd6383c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston,100-150cm,-113.985008140037,41.8659301217388
111,85713963-1efe-4fe4-8bff-13ce22359efb,05,08:41,9,,,,39,,,,,0,,,ff75bc23-125d-48bf-b585-c368edd6383c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston,100-150cm,-113.985144037157,41.8681681955553
112,21f75174-667b-4334-b1ff-4d4bb3cfa45c,06,08:57,9,,,,1,,,,,0,,,ff75bc23-125d-48bf-b585-c368edd6383c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston,100-150cm,-113.982102789181,41.8682429869236
113,3ea03e5c-7999-48cd-a53e-24359ce8a66b,07,09:11,6,,,,3,,,,,0,,,ff75bc23-125d-48bf-b585-c368edd6383c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston,25-50cm,-113.979084995946,41.8683131258847
114,da7222e8-a06b-4bb9-8243-241130ccf644,08,09:28,8,,,,0,,,,,0,,,ff75bc23-125d-48bf-b585-c368edd6383c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston,50-100cm,-113.976058814436,41.8683997023099
115,1b4a881c-af9b-4eb3-bd89-cf7deb1e10aa,04,09:47,9,,,,23,,,,,0,,,ff75bc23-125d-48bf-b585-c368edd6383c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston,100-150cm,-113.976181952628,41.87061109409
116,0c7868ba-ae9d-46d3-bff7-eba08324bc39,03,10:01,9,,,,4,,,,,0,,,ff75bc23-125d-48bf-b585-c368edd6383c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston,100-150cm,-113.979169855028,41.8705646990222
117,0ba3639d-6572-42e0-9818-96115a798f60,02,10:16,8,,,,65,,,,,0,,,ff75bc23-125d-48bf-b585-c368edd6383c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston,100-150cm,-113.982203322216,41.8704670064048
118,a1598a7b-682c-42d5-9a80-c060bce91adc,01,10:29,8,,,,90,,,,,0,,,ff75bc23-125d-48bf-b585-c368edd6383c,5/14/2024 5:48:08 PM,reggleston,5/14/2024 5:48:08 PM,reggleston,100-150cm,-113.985253529718,41.8703938539574
119,25021c4b-8033-4a14-8af4-2511384dbe9f,04,09:28,1,,,,1,,,,,0,,,0c4b4f31-ed04-4c04-84a8-31c197a395d4,5/14/2024 7:17:36 PM,will.harrod,5/14/2024 7:17:36 PM,will.harrod,,-114.00739399,41.86731
120,31384c6e-e152-405a-888d-c1206bbc974e,03,09:28,1,,,,8,,,,,0,,,0c4b4f31-ed04-4c04-84a8-31c197a395d4,5/14/2024 7:17:36 PM,will.harrod,5/14/2024 7:17:36 PM,will.harrod,,-114.01043501,41.86739298
121,a794fc70-1d02-45ee-95bf-09b14ed28b09,02,09:28,1,,,,24,,,,,1,,,0c4b4f31-ed04-4c04-84a8-31c197a395d4,5/14/2024 7:17:36 PM,will.harrod,5/14/2024 7:17:36 PM,will.harrod,,-114.01346008,41.86748089
122,0660c51b-4707-42af-94ec-fe5ad63c145d,01,09:28,1,,,,11,,,,,0,,,0c4b4f31-ed04-4c04-84a8-31c197a395d4,5/14/2024 7:17:36 PM,will.harrod,5/14/2024 7:17:36 PM,will.harrod,,-114.01648767,41.86754528
123,3e97550a-2c51-45e9-8dbd-c0dc19ecbcc1,05,09:28,1,,,,22,,,,,4,,,0c4b4f31-ed04-4c04-84a8-31c197a395d4,5/14/2024 7:17:36 PM,will.harrod,5/14/2024 7:17:36 PM,will.harrod,,-114.01658503,41.86531756
124,3db84669-cfa1-44f3-8d75-4fd716bc849e,09,09:28,1,,,,1,,,,,4,,,0c4b4f31-ed04-4c04-84a8-31c197a395d4,5/14/2024 7:17:36 PM,will.harrod,5/14/2024 7:17:36 PM,will.harrod,,-114.01668886,41.86307158
125,1f7439f4-2440-4f3e-ab79-773f4f4ce1a3,13,09:28,0,,,,55,,,,,9,,,0c4b4f31-ed04-4c04-84a8-31c197a395d4,5/14/2024 7:17:36 PM,will.harrod,5/14/2024 7:17:36 PM,will.harrod,,-114.0167778,41.86084734
126,fdc0643a-b1ac-4dce-800f-c61a15e7ac31,14,09:28,1,,,,5,,,,,2,,,0c4b4f31-ed04-4c04-84a8-31c197a395d4,5/14/2024 7:17:36 PM,will.harrod,5/14/2024 7:17:36 PM,will.harrod,,-114.01374554,41.86077374
127,69f79883-9f93-4b67-9f5f-138379ef896c,15,09:28,0,,,,0,,,,,7,,,0c4b4f31-ed04-4c04-84a8-31c197a395d4,5/14/2024 7:17:36 PM,will.harrod,5/14/2024 7:17:36 PM,will.harrod,,-114.01071574,41.86068838
128,4b446ca8-ca73-45ef-bdfa-750de77650e2,16,09:28,1,,,,0,,,,,4,,,0c4b4f31-ed04-4c04-84a8-31c197a395d4,5/14/2024 7:17:36 PM,will.harrod,5/14/2024 7:17:36 PM,will.harrod,,-114.00768432,41.86060865
129,bc3f7fd1-3b7a-40ea-af55-71cf5dd6bea4,12,09:28,1,,,,0,,,,,1,,,0c4b4f31-ed04-4c04-84a8-31c197a395d4,5/14/2024 7:17:36 PM,will.harrod,5/14/2024 7:17:36 PM,will.harrod,,-114.0075949,41.86284675
130,d864268d-f18a-423c-bdc8-0bbb728a3656,08,09:28,1,,,,13,,,,,1,,,0c4b4f31-ed04-4c04-84a8-31c197a395d4,5/14/2024 7:17:36 PM,will.harrod,5/14/2024 7:17:36 PM,will.harrod,,-114.00750662,41.86507052
131,37fe9920-f76b-4bc3-ad8d-c4d5cef0ba6f,07,09:28,1,,,,3,,,,,1,,,0c4b4f31-ed04-4c04-84a8-31c197a395d4,5/14/2024 7:17:36 PM,will.harrod,5/14/2024 7:17:36 PM,will.harrod,,-114.01053048,41.86516636
132,44e31947-dbd2-4894-bcb9-8b830dce4289,06,09:28,1,,,,14,,,,,7,,,0c4b4f31-ed04-4c04-84a8-31c197a395d4,5/14/2024 7:17:36 PM,will.harrod,5/14/2024 7:17:36 PM,will.harrod,,-114.01356206,41.86523168
133,6f174810-80fb-49d6-852f-b8ddc9ab70e0,10,09:28,1,,,,4,,,,,3,,,0c4b4f31-ed04-4c04-84a8-31c197a395d4,5/14/2024 7:17:36 PM,will.harrod,5/14/2024 7:17:36 PM,will.harrod,,-114.01363973,41.86299874
134,5cfe238a-2484-453e-a5e3-f03ac15ed6c6,11,09:28,1,,,,0,,,,,2,,,0c4b4f31-ed04-4c04-84a8-31c197a395d4,5/14/2024 7:17:36 PM,will.harrod,5/14/2024 7:17:36 PM,will.harrod,,-114.01062393,41.86291845
135,0f6b4b98-77f5-4b96-82f5-d6064e753467,16,05:47,0,,,,0,,,,,0,,,273b03a1-a86e-4cb8-82d8-fc8016656375,5/14/2024 11:29:20 PM,will.harrod,5/14/2024 11:29:20 PM,will.harrod,50-100cm,-113.96739183,41.84683234
136,71461a54-4fe3-4dfd-b2a6-52e23bd7b6ff,15,05:58,1,,,,0,,,,,0,,,273b03a1-a86e-4cb8-82d8-fc8016656375,5/14/2024 11:29:20 PM,will.harrod,5/14/2024 11:29:20 PM,will.harrod,25-50cm,-113.97025062,41.84678548
137,57e9b15a-2ea4-4113-826f-c8a0d7c1ae7c,14,06:17,2,,,,1,,,,,0,,,273b03a1-a86e-4cb8-82d8-fc8016656375,5/14/2024 11:29:20 PM,will.harrod,5/14/2024 11:29:20 PM,will.harrod,50-100cm,-113.97345577,41.84677641
138,4aebb050-da87-4a8a-b138-136d1aff9f0e,13,06:31,3,,,,0,,,,,0,,,273b03a1-a86e-4cb8-82d8-fc8016656375,5/14/2024 11:29:20 PM,will.harrod,5/14/2024 11:29:20 PM,will.harrod,50-100cm,-113.97616518,41.84671119
139,d640ec8f-70da-457b-b0e9-927c462460f2,09,06:42,1,,,,0,,,,,0,,,273b03a1-a86e-4cb8-82d8-fc8016656375,5/14/2024 11:29:20 PM,will.harrod,5/14/2024 11:29:20 PM,will.harrod,50-100cm,-113.97650404,41.8488342
140,253421c7-3c17-4dce-aebe-457022b727ee,10,06:55,1,,,,0,,,,,0,,,273b03a1-a86e-4cb8-82d8-fc8016656375,5/14/2024 11:29:20 PM,will.harrod,5/14/2024 11:29:20 PM,will.harrod,50-100cm,-113.97349318,41.8488747
141,709a43d5-7796-4ec4-ba2b-69da9546ae61,11,07:06,3,,,,0,,,,,0,,,273b03a1-a86e-4cb8-82d8-fc8016656375,5/14/2024 11:29:20 PM,will.harrod,5/14/2024 11:29:20 PM,will.harrod,50-100cm,-113.97058785,41.84910349
142,ff7d1303-e7c1-4f82-baf5-2b7849257066,12,07:17,2,,,,0,,,,,0,,,273b03a1-a86e-4cb8-82d8-fc8016656375,5/14/2024 11:29:20 PM,will.harrod,5/14/2024 11:29:20 PM,will.harrod,50-100cm,-113.96753254,41.84913901
143,bbd687e7-0a0d-42f6-a3c6-d8a4c685984c,08,07:29,1,,,,0,,,,,0,,,273b03a1-a86e-4cb8-82d8-fc8016656375,5/14/2024 11:29:20 PM,will.harrod,5/14/2024 11:29:20 PM,will.harrod,25-50cm,-113.96758112,41.85130481
144,d1392e72-fae9-4ff7-ac7c-e236a4ed0dac,04,07:40,3,,,,2,,,,,0,,,273b03a1-a86e-4cb8-82d8-fc8016656375,5/14/2024 11:29:20 PM,will.harrod,5/14/2024 11:29:20 PM,will.harrod,50-100cm,-113.96778162,41.85352904
145,58723644-555d-4320-bb53-55f5094c492f,03,07:55,2,,,,0,,,,,0,,,273b03a1-a86e-4cb8-82d8-fc8016656375,5/14/2024 11:29:20 PM,will.harrod,5/14/2024 11:29:20 PM,will.harrod,50-100cm,-113.97076369,41.85343673
146,f794035c-bcdd-497d-84b4-f0fb46528541,02,08:06,3,,,,0,,,,,0,,,273b03a1-a86e-4cb8-82d8-fc8016656375,5/14/2024 11:29:20 PM,will.harrod,5/14/2024 11:29:20 PM,will.harrod,50-100cm,-113.97366363,41.85347149
147,e435bbf4-68e7-43f4-b82e-15cee88f5752,01,08:18,2,,,,0,,,,,0,,,273b03a1-a86e-4cb8-82d8-fc8016656375,5/14/2024 11:29:20 PM,will.harrod,5/14/2024 11:29:20 PM,will.harrod,50-100cm,-113.97668534,41.85332642
148,e0708ba9-deb4-4db8-885d-35d155b9f87e,05,08:28,2,,,,0,,,,,0,,,273b03a1-a86e-4cb8-82d8-fc8016656375,5/14/2024 11:29:20 PM,will.harrod,5/14/2024 11:29:20 PM,will.harrod,50-100cm,-113.97661836,41.85126177
149,eb9ca379-fb9b-4a34-b7ea-59c0ff9090db,06,08:43,3,,,,0,,,,,0,,,273b03a1-a86e-4cb8-82d8-fc8016656375,5/14/2024 11:29:20 PM,will.harrod,5/14/2024 11:29:20 PM,will.harrod,50-100cm,-113.97360641,41.85135626
150,d57ce7fb-0a82-4d34-8637-eed9763aa8a0,07,08:54,2,,,,0,,,,,0,,,273b03a1-a86e-4cb8-82d8-fc8016656375,5/14/2024 11:29:20 PM,will.harrod,5/14/2024 11:29:20 PM,will.harrod,50-100cm,-113.97069186,41.85132689
151,b359f192-eb8a-4e62-93fa-d8809f920182,16,05:50,3,,,,10,,,,,4,,,a42da681-dcb1-4ca1-b40f-5aea2ce135c7,5/15/2024 1:27:45 AM,reggleston,5/15/2024 1:27:45 AM,reggleston,,-114.029307664682,41.8897616807652
152,68cf41db-0221-4c73-81ef-901de32b2482,12,06:04,2,,,,11,,,,,0,,,a42da681-dcb1-4ca1-b40f-5aea2ce135c7,5/15/2024 1:27:45 AM,reggleston,5/15/2024 1:27:45 AM,reggleston,,-114.029174312581,41.8919631294681
153,3b72ee1c-75c9-4ecc-a3c1-4c2cebe29639,08,06:17,1,,,,5,,,,,3,,,a42da681-dcb1-4ca1-b40f-5aea2ce135c7,5/15/2024 1:27:45 AM,reggleston,5/15/2024 1:27:45 AM,reggleston,,-114.029080785064,41.8941920776379
154,d1ed164b-ff89-4630-a531-d01b859d9517,04,06:29,1,,,,3,,,,,4,,,a42da681-dcb1-4ca1-b40f-5aea2ce135c7,5/15/2024 1:27:45 AM,reggleston,5/15/2024 1:27:45 AM,reggleston,,-114.028911440703,41.89638888123
155,3de04b06-d269-4122-9ba5-1bb0af1dbff5,03,06:41,1,,,,8,,,,,7,,,a42da681-dcb1-4ca1-b40f-5aea2ce135c7,5/15/2024 1:27:45 AM,reggleston,5/15/2024 1:27:45 AM,reggleston,,-114.03192436248,41.8964989206405
156,2e8de988-e2be-445e-89d8-a36707c01763,07,06:54,1,,,,7,,,,,2,,,a42da681-dcb1-4ca1-b40f-5aea2ce135c7,5/15/2024 1:27:45 AM,reggleston,5/15/2024 1:27:45 AM,reggleston,,-114.032277433288,41.894314140058
157,18692b63-4aa6-4bc1-bd74-78d6c14e4bdd,11,07:08,1,,,,15,,,,,6,,,a42da681-dcb1-4ca1-b40f-5aea2ce135c7,5/15/2024 1:27:45 AM,reggleston,5/15/2024 1:27:45 AM,reggleston,,-114.032111844184,41.892071981514
158,21de50a8-c529-497e-b18b-4e1655482d3b,15,07:19,1,,,,2,,,,,6,,,a42da681-dcb1-4ca1-b40f-5aea2ce135c7,5/15/2024 1:27:45 AM,reggleston,5/15/2024 1:27:45 AM,reggleston,,-114.032295684626,41.8898565482349
159,6ad06b70-78ff-4511-a035-c3b779afd7e7,14,07:30,2,,,,10,,,,,1,,,a42da681-dcb1-4ca1-b40f-5aea2ce135c7,5/15/2024 1:27:45 AM,reggleston,5/15/2024 1:27:45 AM,reggleston,,-114.03537362804,41.8900391797141
160,d52e9fe0-43ec-4441-94a4-615d8ead21e2,10,07:41,1,,,,0,,,,,2,,,a42da681-dcb1-4ca1-b40f-5aea2ce135c7,5/15/2024 1:27:45 AM,reggleston,5/15/2024 1:27:45 AM,reggleston,,-114.03528971891,41.8919869080737
161,2002ae84-9e45-4e94-9e01-54cd88a077f7,06,07:54,0,,,,20,,,,,4,,,a42da681-dcb1-4ca1-b40f-5aea2ce135c7,5/15/2024 1:27:45 AM,reggleston,5/15/2024 1:27:45 AM,reggleston,,-114.034661355885,41.8940660573335
162,f11d9a98-9ae4-466b-aa55-c6b4d2b58bb7,02,08:04,1,,,,12,,,,,3,,,a42da681-dcb1-4ca1-b40f-5aea2ce135c7,5/15/2024 1:27:45 AM,reggleston,5/15/2024 1:27:45 AM,reggleston,,-114.034938109535,41.8966239190388
163,4e92fdee-6724-4e3c-8bb7-52c47405452c,01,08:17,1,,,,6,,,,,3,,,a42da681-dcb1-4ca1-b40f-5aea2ce135c7,5/15/2024 1:27:45 AM,reggleston,5/15/2024 1:27:45 AM,reggleston,,-114.038104807881,41.8968255422601
164,5cd7cbaa-50a3-43d9-b9cf-4b455a2a024d,05,08:33,1,,,,5,,,,,1,,,a42da681-dcb1-4ca1-b40f-5aea2ce135c7,5/15/2024 1:27:45 AM,reggleston,5/15/2024 1:27:45 AM,reggleston,,-114.038055346896,41.8943483292441
165,302bd35a-a536-4ecb-b7f3-e26bb20c2be3,09,09:02,0,,,,25,,,,,8,,,a42da681-dcb1-4ca1-b40f-5aea2ce135c7,5/15/2024 1:27:45 AM,reggleston,5/15/2024 1:27:45 AM,reggleston,,-114.037895429311,41.8921963172624
166,5fa3b6fb-3c5b-4909-9f13-1ed6d3ce5b78,13,09:02,0,,,,0,,,,,0,,,a42da681-dcb1-4ca1-b40f-5aea2ce135c7,5/15/2024 1:27:45 AM,reggleston,5/15/2024 1:27:45 AM,reggleston,,-114.03788535006,41.8902018006737
167,103ffc47-ec72-4e11-928e-15c8070eacc0,12,06:26,2,,,,0,,,,,3,,,16334b2e-6eb6-46ff-afcc-267d7c08c110,5/15/2024 3:22:32 PM,will.harrod,5/15/2024 3:22:32 PM,will.harrod,25-50cm,-114.005242458783,41.4193713857685
168,4cf4e224-49fe-4c62-8f64-91813b24aa1f,08,06:38,2,,,,0,,,,,4,,,16334b2e-6eb6-46ff-afcc-267d7c08c110,5/15/2024 3:22:32 PM,will.harrod,5/15/2024 3:22:32 PM,will.harrod,25-50cm,-114.005122981832,41.4216489497885
169,70ed0437-8abe-4756-ae1d-4f7eafcdd92c,04,06:50,2,,,,6,,,,,1,,,16334b2e-6eb6-46ff-afcc-267d7c08c110,5/15/2024 3:22:32 PM,will.harrod,5/15/2024 3:22:32 PM,will.harrod,25-50cm,-114.004958053245,41.423791133017
170,e7339371-3946-4f19-954b-9715ba59aedc,03,07:01,2,,,,3,,,,,1,,,16334b2e-6eb6-46ff-afcc-267d7c08c110,5/15/2024 3:22:32 PM,will.harrod,5/15/2024 3:22:32 PM,will.harrod,25-50cm,-114.008056658475,41.4239476560481
171,cc8e15f2-4fe8-44cf-9355-a373f9be69fc,02,07:13,2,,,,10,,,,,1,LASP courtship display ,,16334b2e-6eb6-46ff-afcc-267d7c08c110,5/15/2024 3:22:32 PM,will.harrod,5/15/2024 3:22:32 PM,will.harrod,25-50cm,-114.011117522203,41.4240021278501
172,911a84ba-e0f5-40eb-983b-4db1b11c88c0,01,07:27,2,,,,0,,,,,1,,,16334b2e-6eb6-46ff-afcc-267d7c08c110,5/15/2024 3:22:32 PM,will.harrod,5/15/2024 3:22:32 PM,will.harrod,0-25cm,-114.014127219356,41.4240598609038
173,e5dffb53-38b8-46bc-a492-e32e57d079ca,05,07:37,2,,,,0,,,,,1,,,16334b2e-6eb6-46ff-afcc-267d7c08c110,5/15/2024 3:22:32 PM,will.harrod,5/15/2024 3:22:32 PM,will.harrod,0-25cm,-114.014153999049,41.421858601657
174,58fffdf2-8fb0-4a70-8c96-50faccb099ca,06,07:49,2,,,,4,,,,,1,,,16334b2e-6eb6-46ff-afcc-267d7c08c110,5/15/2024 3:22:32 PM,will.harrod,5/15/2024 3:22:32 PM,will.harrod,0-25cm,-114.011142740672,41.4217035181217
175,c13c92e3-b493-4e54-9506-621392bc3bbc,07,07:59,2,,,,0,,,,,5,,,16334b2e-6eb6-46ff-afcc-267d7c08c110,5/15/2024 3:22:32 PM,will.harrod,5/15/2024 3:22:32 PM,will.harrod,0-25cm,-114.00812355352,41.4216603958871
176,91cc3ba8-fe74-4ae9-9b70-0867d39ea032,11,08:10,2,,,,0,,,,,7,,,16334b2e-6eb6-46ff-afcc-267d7c08c110,5/15/2024 3:22:32 PM,will.harrod,5/15/2024 3:22:32 PM,will.harrod,0-25cm,-114.008276891233,41.4194352672967
177,a6f6a715-b07e-473d-bf44-a2798b2aee78,10,08:24,1,,,,11,,,,,7,BUOW has burrow near point,,16334b2e-6eb6-46ff-afcc-267d7c08c110,5/15/2024 3:22:32 PM,will.harrod,5/15/2024 3:22:32 PM,will.harrod,25-50cm,-114.011333350251,41.4195277544674
178,39c05ed5-5cdb-4902-8d7a-519b22fc4047,09,08:35,1,,,,9,,,,,4,Start @ 8:35,,16334b2e-6eb6-46ff-afcc-267d7c08c110,5/15/2024 3:22:32 PM,will.harrod,5/15/2024 3:22:32 PM,will.harrod,0-25cm,-114.014282646739,41.419596632281
179,6fd9a9b5-8124-4012-adeb-34ef09669a0c,13,08:46,1,,,,0,,,,,7,Start @ 8:46,,16334b2e-6eb6-46ff-afcc-267d7c08c110,5/15/2024 3:22:32 PM,will.harrod,5/15/2024 3:22:32 PM,will.harrod,0-25cm,-114.014581612781,41.4173961238282
180,e8a9f446-cca7-44f0-b4ff-d09558b0819d,14,08:56,1,,,,0,,,,,2,Start @ 8:56,,16334b2e-6eb6-46ff-afcc-267d7c08c110,5/15/2024 3:22:32 PM,will.harrod,5/15/2024 3:22:32 PM,will.harrod,0-25cm,-114.011360720784,41.4172564153079
181,3e3e7554-dd09-41dd-96a8-ca218ab5d158,15,09:05,2,,,,0,,,,,5,,,16334b2e-6eb6-46ff-afcc-267d7c08c110,5/15/2024 3:22:32 PM,will.harrod,5/15/2024 3:22:32 PM,will.harrod,0-25cm,-114.008303617396,41.4172091378531
182,538dc3f1-7b29-42b5-9358-331fc638eb62,16,09:15,1,,,,0,,,,,7,,,16334b2e-6eb6-46ff-afcc-267d7c08c110,5/15/2024 3:22:32 PM,will.harrod,5/15/2024 3:22:32 PM,will.harrod,0-25cm,-114.005303674315,41.417112994727
183,d03e6f61-e882-41ec-840e-84e170f7ca75,04,06:10,1,,,,0,,,,,0,,,06f20009-ad48-4f41-98e9-2cced96890f6,5/15/2024 3:29:02 PM,will.harrod,5/15/2024 3:29:02 PM,will.harrod,0-25cm,-113.94102667,41.55093336
184,48aac179-714d-4684-86e4-073c1cf6afd4,08,06:34,1,,,,0,,,,,0,Point 8 a bit off due to unstable terrain.,,06f20009-ad48-4f41-98e9-2cced96890f6,5/15/2024 3:29:02 PM,will.harrod,5/15/2024 3:29:02 PM,will.harrod,0-25cm,-113.9411813,41.54883126
185,92104be5-11b2-47d2-86eb-8552919c0a57,12,06:48,0,,,,0,,,,,0,,,06f20009-ad48-4f41-98e9-2cced96890f6,5/15/2024 3:29:02 PM,will.harrod,5/15/2024 3:29:02 PM,will.harrod,0-25cm,-113.94087804,41.54643364
186,e8439665-1b50-4c8d-bae4-2a0856ed84b3,16,06:58,0,,,,0,,,,,0,,,06f20009-ad48-4f41-98e9-2cced96890f6,5/15/2024 3:29:02 PM,will.harrod,5/15/2024 3:29:02 PM,will.harrod,0-25cm,-113.94080349,41.54418802
187,6c0d6eb6-9003-4d0c-97ac-5fa94b3f4f1d,15,07:09,1,,,,0,,,,,0,Unknown bird called Pine siskin by Merlin,,06f20009-ad48-4f41-98e9-2cced96890f6,5/15/2024 3:29:02 PM,will.harrod,5/15/2024 3:29:02 PM,will.harrod,50-100cm,-113.9437335,41.54396932
188,bb4298b9-8ce7-4a34-afa4-ea78835a2f08,11,07:24,0,,,,0,,,,,0,,,06f20009-ad48-4f41-98e9-2cced96890f6,5/15/2024 3:29:02 PM,will.harrod,5/15/2024 3:29:02 PM,will.harrod,0-25cm,-113.94391862,41.5461763
189,d09ba902-c11a-4a2c-9eca-0dc96f09ae9f,07,07:36,0,,,,0,,,,,0,,,06f20009-ad48-4f41-98e9-2cced96890f6,5/15/2024 3:29:02 PM,will.harrod,5/15/2024 3:29:02 PM,will.harrod,0-25cm,-113.94410413,41.54848185
190,f29ba286-666b-4762-b80e-25ee32620a75,03,07:47,1,,,,0,,,,,0,Two large white birds with some gray or black feathers. Could have been gulls,,06f20009-ad48-4f41-98e9-2cced96890f6,5/15/2024 3:29:02 PM,will.harrod,5/15/2024 3:29:02 PM,will.harrod,0-25cm,-113.94415047,41.55063828
191,5e19cf6c-2a40-413b-97e3-f0519a2cd304,02,07:58,1,,,,0,,,,,0,,,06f20009-ad48-4f41-98e9-2cced96890f6,5/15/2024 3:29:02 PM,will.harrod,5/15/2024 3:29:02 PM,will.harrod,0-25cm,-113.94700236,41.55062334
192,4f7a4a72-defd-4a60-bdd8-0f21ecc66a77,06,08:22,0,,,,4,,,,,0,,,06f20009-ad48-4f41-98e9-2cced96890f6,5/15/2024 3:29:02 PM,will.harrod,5/15/2024 3:29:02 PM,will.harrod,0-25cm,-113.94705179,41.54850719
